uid,year,movie_ids
565807,1996,58
566016,1952,47
566067,2003,30
566410,1983,83
566482,2004,8
56655,2003,30
566720,1994,18
566819,2002,28
566913,2002,28
567105,2003,30
56712,1995,57
567198,2003,30
567239,1952,76
567279,2002,52
567313,2003,30
567317,2002,97
56741,2000,33
567427,2002,28
567427,2004,8
567473,2003,30
567561,1952,76
567561,1996,44
567672,2003,30
567698,2000,33
567698,2003,30
567705,1952,76
567705,2002,28
567742,2003,30
567875,1983,83
567986,2004,32
568107,1995,77
568107,2002,28
568224,2002,"28,84"
568247,2002,97
568523,2001,48
56858,1994,18
56858,2003,30
568682,2002,28
568930,2000,33
569139,2002,97
569301,2002,28
569376,2003,30
570019,1994,18
570055,2000,33
570055,2004,68
570159,1983,83
570159,2004,8
570176,2003,30
570183,2003,30
570211,2003,30
570341,2002,28
570410,2003,30
570414,2000,33
570428,2003,30
570497,2003,30
570522,1997,3
570721,2002,28
57081,2002,28
570949,2003,30
571157,2004,8
571263,2002,28
571277,2003,30
571278,2003,30
571280,1983,83
571280,1996,58
571280,2002,28
571779,2003,30
572051,1983,83
572092,2002,52
572182,2002,97
57228,2000,33
572305,2001,48
572325,2003,30
572374,2003,30
572592,2003,30
572694,2003,30
5727,2002,28
572873,2003,30
572988,2000,33
573102,2004,8
573210,1964,46
573211,2004,32
573270,1964,46
573291,2002,28
573365,2002,28
573365,2003,30
573423,2002,97
573588,2003,30
573736,1965,104
573915,2003,30
573920,2003,30
574055,1996,44
574055,2002,28
574234,1965,104
574242,2002,28
574499,1983,83
574499,1994,18
574542,2002,28
574749,2002,97
574800,2002,97
574834,1965,104
5749,2004,8
574947,2003,30
575291,2002,28
575306,1996,58
575306,2003,30
575325,2003,30
575399,1964,46
575399,1983,83
575517,2003,30
575559,2002,97
57565,1956,79
575714,1956,79
575893,1964,46
575979,2000,33
57608,1996,58
576085,1952,76
576085,1996,44
576110,2003,30
57622,1956,79
576331,2003,30
576408,2002,52
576751,1964,46
576841,1964,46
576856,2004,68
577103,1964,46
577109,2003,30
577215,2002,28
577249,2003,30
577397,2002,28
57740,2003,30
577467,1996,58
577485,1994,18
577547,1997,3
577616,1983,83
577690,1994,18
577747,2003,30
577797,2003,30
578151,1994,18
57816,2003,30
578197,2003,30
578248,2003,30
578263,1999,45
578311,2002,97
578412,2002,52
578412,2003,30
578455,1964,46
578525,2002,52
578609,2000,33
578848,1996,58
579022,2003,30
579109,1994,18
579259,1983,83
579549,1952,76
579549,2000,33
579596,2002,97
579684,1952,76
579699,1995,57
579707,2003,30
57993,1995,77
57993,2003,30
580207,2002,28
580207,2003,30
580231,2002,52
580345,2003,30
580598,2004,8
580815,2002,28
581009,2003,30
581068,2003,30
581235,2002,28
581399,2003,30
581441,1964,46
581446,2003,30
581506,2002,52
581517,2003,30
58161,2002,28
581616,2003,30
581620,2004,8
581627,2003,30
581648,2000,33
581893,1996,58
581930,1983,83
581930,1995,57
581952,1983,83
582106,2003,30
582114,2003,30
582266,1983,83
582315,2004,32
582631,2002,28
582683,1996,78
582685,2003,30
5827,1952,76
582722,1994,18
583086,1952,76
583208,2004,32
583218,1952,47
583284,2003,30
583344,2002,28
583554,1983,83
583763,2003,30
583808,2000,33
583838,2003,30
583958,2005,17
583999,1996,58
584096,1996,58
5841,1964,46
584399,2001,48
584399,2002,28
584542,1995,77
584542,2002,28
584646,2003,30
584722,1996,44
58485,2004,68
584980,1996,58
585218,2002,28
585351,2002,97
585412,1952,76
585416,1983,83
585416,2003,30
585578,1996,58
585766,1996,58
585922,1952,76
586020,1983,83
586249,2002,28
586276,2001,48
58628,2003,30
586319,1996,44
586430,1996,58
586436,2001,48
586642,1996,58
586652,1997,3
586694,1996,58
586724,2001,48
586741,2002,97
586792,2002,97
58682,2003,30
58683,2002,28
586854,2004,8
586895,1996,58
586976,2002,28
587043,2002,28
587043,2003,30
58718,2003,30
58731,2003,30
58741,2002,97
587471,2004,32
587502,1983,83
587503,2003,30
587590,1956,79
587590,2001,48
587610,1952,76
587610,1995,57
587618,2002,28
587812,2003,30
587897,2003,30
587937,2003,30
58802,1996,58
588280,1994,18
588280,2003,30
58834,2003,30
588340,2004,68
588484,1956,79
588484,1995,57
588527,1996,78
588670,2002,"28,97"
588775,2003,30
588844,1994,18
588844,2004,8
588877,1996,44
5889,2003,30
588956,2002,28
588961,2003,30
589006,2002,84
589121,2002,97
589124,2001,48
58915,2002,28
589203,1956,79
589453,2002,28
589454,2003,30
589571,1996,44
589626,1964,46
589727,2002,28
589847,1983,83
589847,2003,30
589851,2003,30
589882,2003,30
590114,1983,83
590368,1994,18
590515,1964,46
590515,1994,18
590607,2002,52
59086,2003,30
590872,2003,30
590970,1996,44
591028,2002,28
591072,2004,56
591074,2002,28
591184,1994,18
591203,2004,8
591273,2004,8
591390,2000,33
59143,2002,28
59150,2003,30
59159,2003,30
5916,2003,30
59161,2002,28
591612,2003,30
591671,2003,30
591679,2000,33
591708,1983,83
591755,2000,33
591755,2004,68
592,2002,97
592044,2004,8
592069,2003,30
592122,1952,76
592122,2000,33
592277,2002,84
592279,2003,30
592526,2003,30
592527,2002,28
592746,1952,76
592746,2002,28
593173,2004,8
593225,2002,28
593400,1983,83
593600,2003,30
593766,2003,30
593770,2003,30
593867,2003,30
593896,2002,28
593961,2000,33
594128,2003,30
594196,1956,79
594201,1996,58
594244,1995,57
594458,2002,97
594462,2003,30
594494,1965,104
594494,2003,30
594543,2000,33
594552,2003,30
594678,2004,8
594729,2002,28
594729,2003,30
594754,2002,28
5948,2004,32
594863,2002,28
594870,2003,30
594870,2004,"68,108"
59510,2003,30
595148,2002,28
595284,2002,97
595455,1952,76
595747,1995,77
595778,1952,76
595778,1995,77
595907,2002,28
595907,2003,30
595938,2002,28
595994,2003,30
596025,1996,44
596025,2003,30
596118,2004,8
596121,1994,18
596250,1965,104
596250,1994,18
596250,2002,97
596250,2003,30
596364,1983,83
596474,1983,83
596544,2002,28
596550,2003,30
59656,2001,48
596572,1996,44
596648,1995,57
596694,1983,83
596799,2003,30
596918,2003,30
597168,2002,28
597168,2003,30
597192,1983,83
597350,2003,30
597479,2004,8
597539,2003,30
598038,2003,30
59808,2002,97
598156,2000,33
598252,2000,33
598310,2003,30
598397,2004,68
598497,2000,33
598757,1996,58
598779,1996,44
59885,2003,30
599079,1965,104
599094,1994,18
599274,2003,30
599328,2002,28
599880,1965,104
600104,2002,52
600115,2002,28
600245,1983,83
600245,2003,30
600251,1996,58
600251,2003,30
600443,2003,30
600509,2003,30
600546,1996,58
600804,1996,58
601041,2003,30
601317,1983,83
601359,2000,33
601606,2003,30
601610,2002,28
601771,1964,46
601771,1995,77
601771,2002,28
601778,2000,33
601815,2003,30
601868,2003,30
601893,2004,32
601955,2003,30
602,2003,30
602084,2002,28
60237,1995,57
60237,2003,30
602512,2003,30
602642,1995,55
602642,2005,17
602682,2002,28
602695,2003,30
602817,1983,83
60293,2003,30
60296,2002,28
60304,2003,30
60326,2004,32
603316,2003,30
603510,1996,58
603516,2003,30
603523,2003,30
603908,2002,28
603935,2003,30
603999,1994,18
604042,2004,8
604314,2003,30
604335,1952,76
604335,1983,83
604345,1965,104
604380,2002,28
604404,2000,33
604449,2000,33
604541,1983,83
604834,1996,58
604895,2002,28
605082,2003,30
605116,2003,30
605128,2003,30
605196,2002,28
605196,2003,30
605211,2003,30
605319,1994,18
605375,2004,8
605433,1994,18
605433,2003,30
60559,2003,30
60582,1995,77
605889,2003,30
606121,2002,28
606121,2003,30
606144,2003,30
60617,2002,97
606292,1964,46
606453,1994,18
606621,2000,33
606803,2002,28
606832,2003,30
607042,2002,28
60706,1956,79
60706,1994,18
607063,2004,8
607070,2002,28
607070,2003,30
607290,1995,77
607290,1996,58
607294,2003,30
607897,1956,79
60802,1964,46
608076,2004,68
608182,2000,33
608234,2002,28
608267,2003,30
608538,1999,45
60856,2003,30
608745,2000,33
608769,1995,77
608769,1996,58
60881,2003,30
608896,1983,83
609236,1996,44
609236,2003,30
609280,2004,8
609446,1956,79
609451,1995,57
609555,2003,30
609618,1964,46
609629,1965,104
60970,2003,30
609895,2003,30
609901,2003,30
610024,1996,58
610033,2004,8
61017,1995,57
610397,1994,18
610397,1995,77
610397,2003,30
610437,1983,83
610608,2002,52
610766,2003,30
611041,2002,97
611041,2004,108
611076,2003,30
611360,2004,32
611481,2000,33
611494,1965,104
611669,2003,30
611680,2004,32
611680,2005,17
611692,2003,30
611724,1994,18
611724,2002,97
61182,2003,30
612154,2000,33
612281,2003,30
612384,2001,48
612384,2002,28
612384,2003,30
612384,2004,68
612578,2002,28
612653,1996,44
612653,2002,28
612696,2003,30
612696,2004,32
61274,1994,18
61274,2003,30
612760,1994,18
612895,1996,44
612895,2003,30
61308,2002,28
613117,1983,83
61322,2002,28
61322,2003,30
61343,2003,30
613677,2002,28
613753,2002,28
613805,2002,28
613875,1994,18
613973,1995,57
614078,2003,30
614304,2003,30
614373,2002,52
614632,1996,58
614790,2004,8
614930,2004,68
615010,2000,33
615092,2004,32
615202,2003,30
615704,2004,8
615743,2000,33
615770,2002,28
615823,2002,28
615845,1996,58
615851,2002,28
615928,2003,30
616006,1994,18
616131,1952,47
616173,1996,16
616185,1996,58
616185,2002,28
616603,2003,30
616656,2004,8
616697,2003,30
616704,1965,104
616750,2004,32
616794,1995,77
616875,2003,30
616943,2000,33
616973,2001,48
616977,1994,18
616997,2002,28
617080,1956,79
617140,2003,30
617164,2003,30
617179,1995,57
617331,2003,30
617338,2003,30
617359,2004,8
617416,2003,30
61765,1994,18
617654,2003,30
617782,1996,78
61779,2003,30
61799,2002,28
618288,2004,8
618343,2002,28
618356,2004,8
618392,2003,30
618579,2003,30
61863,1983,83
61863,1996,58
61863,2003,30
618720,1983,83
618832,2002,28
618928,2003,30
618934,1994,18
618934,2002,97
619041,1964,46
619070,2003,30
619263,2002,28
619263,2003,30
619281,1983,83
619694,1965,104
619705,2002,28
619878,2002,52
619889,2002,28
619966,2002,28
620072,1996,58
620146,2004,8
620456,2003,30
620597,2002,97
620597,2003,30
620714,1983,83
620739,2002,28
621016,2003,30
621244,1965,104
621244,1996,58
621244,2003,30
621634,2004,56
621729,2002,52
621775,2003,30
622016,2002,28
622093,2002,28
622096,2002,28
622150,2004,26
622194,2002,"28,84"
622278,1983,83
622278,2003,30
622382,1952,76
622453,2002,52
622494,2003,30
622584,2004,8
622618,2002,28
622640,2002,"28,97"
62268,2002,28
62268,2003,30
622702,2005,17
622731,2002,28
622733,1996,58
622733,2002,28
622772,1996,58
622830,2002,28
622881,2003,30
622994,1952,76
623016,2003,30
623036,1996,78
623036,2002,28
623257,2004,68
623302,1995,57
623302,2004,68
623351,2004,8
623496,1996,58
623673,1996,58
623854,2003,30
623920,2002,28
623937,1996,44
624045,2003,30
624057,1994,18
624610,1996,58
624645,1965,104
624645,2003,30
624674,2003,30
624892,1983,83
624892,1996,58
624892,2003,30
62499,1952,76
62499,2003,30
624997,2003,30
625056,2004,8
625067,1996,16
625128,2003,30
625163,1983,83
625163,2003,30
625405,2003,30
625444,2002,28
625957,1952,76
625957,2004,32
626050,2002,97
626256,2004,68
626281,2000,33
626407,1983,83
626407,2003,30
626444,1996,58
626654,2003,30
626786,2004,8
62694,2002,28
62694,2004,8
627129,1994,18
627172,1996,"16,58"
627401,2003,30
627422,2003,30
627427,1964,46
627526,2003,30
627586,2003,30
627658,2002,28
627687,2003,30
62771,1956,79
627935,1965,104
627975,1952,76
627975,1995,55
627975,2002,28
628554,1983,83
628567,2003,30
628735,2000,33
629025,1996,58
629025,2003,30
629075,2002,28
629227,1995,77
629234,2002,28
629234,2003,30
629265,2003,30
629794,1983,83
629794,1994,18
629942,1983,83
630024,1995,55
630024,1996,58
630026,2003,30
630454,1983,83
630730,2003,30
630846,1994,18
630905,1983,83
630925,2002,"28,97"
630925,2003,30
630985,1996,44
631001,1996,58
631233,1996,58
631387,1994,18
631387,2003,30
631404,1983,83
631481,2003,30
631659,1964,46
631786,2003,30
632347,1983,83
632347,1996,44
632448,2003,30
63286,1964,46
633010,2003,30
633045,2004,32
633054,2003,30
633085,2003,30
633086,1994,18
633143,1956,79
633156,1996,58
633253,1952,76
633303,1952,76
633303,2000,33
633303,2001,48
633303,2003,30
633317,1952,76
63367,2004,8
633722,1965,104
633722,1995,77
633795,2003,30
633907,2003,30
634093,2003,30
634174,2003,30
634236,1995,57
634342,1996,58
634388,1994,18
634388,2004,32
634430,1996,44
63475,2002,28
634883,2004,68
634922,2003,30
63493,1952,76
63493,2002,28
635018,2003,30
635309,2004,32
635360,2000,33
635363,1996,44
635804,2002,28
635804,2003,30
635852,2002,28
636075,2003,30
636124,2004,8
636206,2001,48
63634,1996,44
636429,2002,97
636506,1995,77
636569,1995,57
636724,2003,30
6368,2002,97
637471,2002,28
637502,1995,55
637929,2004,8
637973,2003,30
637990,1995,57
638004,2002,97
638140,1983,83
638155,2002,28
638175,2004,8
638300,2003,30
638314,1952,76
638319,1964,46
638319,2003,30
638525,1964,46
638731,1983,83
638759,1994,18
638822,2001,48
638961,2000,33
639089,2000,33
639137,2002,28
639582,2002,28
639715,2002,28
640062,2004,8
640174,1965,104
640174,1995,77
640323,2003,30
640445,2003,30
640538,2003,30
64054,2003,30
640542,2003,30
640631,2003,30
640651,2004,32
640807,1996,58
640941,2003,30
641022,1964,46
641022,2002,28
641031,1996,58
641094,1964,46
641143,2003,30
641323,2002,28
64133,2003,30
641348,2003,30
641468,2003,30
641691,1996,58
641691,2002,28
641739,2003,30
641780,2003,30
641979,2003,30
642090,1964,46
642195,2003,30
642200,1952,76
642222,2000,33
642248,1952,76
642248,2002,28
642384,1995,77
642384,1996,"16,44"
642384,2001,48
642384,2004,26
642543,1995,77
642551,2002,28
642583,1983,83
642621,1994,18
642642,1995,57
64296,2002,28
643084,2004,8
643166,1996,44
643182,2004,108
643297,2002,97
64330,1996,58
64373,2002,28
64373,2003,30
643813,2000,33
643921,2003,30
643967,2000,33
644104,2002,28
644154,2002,28
644264,2003,30
644381,1964,46
644381,2002,28
644616,1983,83
644616,2002,97
644818,2002,52
644818,2004,8
644827,2000,33
644974,2003,30
645138,2000,33
645237,2003,30
645245,2003,30
645351,1995,77
645373,1983,83
645373,1994,18
645523,1964,46
645657,1996,44
645922,2002,97
64594,2002,97
645994,1952,76
6460,1997,3
6460,2004,8
646009,2002,28
646010,2003,30
64612,1983,83
64627,2002,28
646277,1996,78
646277,2003,30
646323,1994,18
646543,2003,30
646706,2002,97
647018,2003,30
647111,2003,30
647190,2003,30
647235,1964,46
647236,2002,28
647249,1983,83
647249,2003,30
647263,2003,30
64743,2002,97
647519,2000,33
647594,2002,28
647979,1995,57
648173,1996,58
648186,1996,44
648219,1964,46
648238,2003,30
648308,1995,77
648350,1983,83
648585,2000,33
648729,2002,28
648729,2003,30
6488,1964,46
648952,2003,30
648972,2000,33
648972,2002,28
648980,1956,79
649010,2003,30
649071,1952,76
649092,2000,33
649153,2003,30
649388,1996,58
649496,2003,30
649539,2003,30
649638,1965,104
649701,1994,18
649901,2002,28
649969,1995,55
650064,1956,79
650097,1996,58
650097,2002,28
65029,2003,30
650443,2003,30
650517,1996,58
650517,2002,28
650667,2004,8
651010,1964,46
651050,1996,58
651072,1996,58
651129,1952,76
651243,1965,104
651475,2003,30
651479,2003,30
651527,2004,8
651581,2003,30
651608,1983,83
651608,2002,97
651625,1996,58
651625,2002,28
651629,2003,30
651795,2003,30
651927,2003,30
652311,2003,30
652324,1983,83
652416,2002,97
652416,2004,56
652557,2001,48
652592,2002,28
652654,2003,30
652692,2003,30
652749,2002,28
652749,2003,30
652840,2003,30
652840,2004,8
65300,2003,30
653190,1983,83
653240,2004,8
653335,2002,28
653414,2003,30
653619,1952,47
653682,2004,8
653906,2000,33
653936,1996,44
654019,2002,28
654022,2003,30
654043,2000,33
654123,2002,28
654123,2003,30
654244,2003,30
654257,2003,30
654316,2000,33
654334,1983,83
6544,1995,77
654401,1964,46
654401,1983,83
654596,2004,8
654884,2002,28
655072,1983,83
655085,1956,79
655098,2002,28
655111,1983,83
655196,2003,30
655196,2004,"8,56"
655254,2003,30
655280,2003,30
655297,1964,46
655375,2003,30
655385,2000,33
655720,2002,28
655818,2004,8
655837,1952,76
65587,2002,97
65593,1952,76
65609,2003,30
65621,2003,30
656427,2003,30
656560,2003,30
656614,1996,58
656977,1964,46
657081,2000,33
65710,2004,8
657195,1952,76
657195,1983,83
657198,1994,18
657198,2000,33
657212,2002,97
657212,2004,8
657273,1964,46
657364,1994,18
657414,1983,83
657427,1983,83
657521,1994,18
657550,2002,28
657805,1983,83
657818,1983,83
657985,2002,28
657997,2003,30
658069,2002,28
658069,2003,30
658092,2002,52
658094,2002,97
658094,2003,30
658202,2003,30
65825,2003,30
658268,2002,52
658314,2004,108
658412,2003,30
658567,1964,46
658636,2004,8
658900,2003,30
65896,2003,30
658961,2003,30
659118,2000,33
659118,2002,28
659122,2003,30
659133,1994,18
659133,2002,28
659246,1996,58
659305,1995,55
659397,1994,18
659483,2003,30
65972,2003,30
660228,2002,28
660233,2002,28
660269,2003,30
660279,2002,28
660354,1983,83
660454,2003,30
660569,1983,83
660569,2002,28
660579,2003,30
660702,2004,8
660774,1995,57
6608,2000,33
660834,2002,28
660834,2003,30
660871,2004,8
660880,2003,30
660945,1952,76
66120,1964,46
66120,2003,30
661220,2004,8
661383,2002,28
661454,1996,58
661576,2003,30
661592,2003,30
661613,2003,30
66179,1964,46
661822,1995,77
662003,2002,28
662116,2002,97
662124,1996,44
662441,2000,33
66245,2003,30
662550,2003,30
662781,2003,30
662832,1994,18
662832,1996,44
662975,2003,30
663193,2003,30
663424,2002,28
663646,2003,30
663803,2001,48
663979,2004,32
663985,2003,30
664038,2003,30
664090,1996,44
66417,2003,30
664333,2000,33
664443,2002,84
66451,2003,30
664739,2002,28
664835,1996,78
664946,2004,8
665128,1995,77
665242,2002,97
665387,2002,28
665630,2002,28
665876,1952,76
665985,2003,30
666023,1996,58
66608,2002,28
666201,1994,18
666244,1983,83
666244,2003,30
666299,2002,97
6663,2003,30
666339,1994,18
666431,1952,76
66644,2002,28
666558,2003,30
6666,2003,30
666611,1996,58
666639,1996,58
666639,2003,30
666845,2003,30
666893,2003,30
666926,2002,28
666926,2003,30
666964,2003,30
667125,1994,18
667280,2002,28
667365,2003,30
667426,2003,30
667460,2003,30
667482,2004,8
667573,1995,57
667823,2003,30
668033,2002,52
668042,2002,97
668198,2003,30
668236,2003,30
668271,2003,30
668490,2003,30
668496,2002,97
668703,1997,3
668716,2002,52
668855,2002,28
669006,2000,33
66902,2004,8
66906,2001,48
669122,1983,83
669122,1996,58
669122,2002,28
669122,2003,30
669192,1952,76
669296,2001,48
669340,1983,83
669362,2000,33
669380,2002,28
669518,2003,30
669673,2003,30
669903,2003,30
669921,2003,30
6701,2002,28
670110,2003,30
670416,1964,46
670416,2003,30
670464,2002,28
670488,1952,76
670488,1999,45
670742,1983,83
670745,1952,47
670788,1964,46
670788,2003,30
670796,2004,32
670926,2003,30
670998,1983,83
671080,2002,52
671319,2004,32
671697,2004,68
671716,2003,30
671745,2004,8
671807,2002,28
671869,2002,97
671897,2003,30
671997,1995,57
672009,2003,30
672037,1983,83
672037,2003,30
672286,1952,76
672576,2003,30
672643,2003,30
672715,2003,30
673077,2000,33
67315,1995,57
673279,2002,28
673476,2003,30
673529,2002,28
673560,2003,30
673737,2000,33
673832,1983,83
673918,2004,8
674065,2002,52
674769,2003,30
674837,1996,44
674840,2002,28
674840,2003,30
675056,1996,58
675150,2002,28
675283,1995,77
675283,2002,28
675390,1983,83
675654,2002,52
675694,2002,28
675737,2004,8
675823,2002,"28,97"
675887,2002,97
676070,2004,68
676123,1952,76
676477,2002,28
67648,2004,8
676489,2002,28
676515,1994,18
676592,2003,30
676684,1996,58
676989,2003,30
677082,2003,30
677116,2002,52
677273,2001,48
677299,2002,97
677430,1995,57
677536,2003,30
677564,1996,44
677564,2002,97
677565,2000,33
677851,2003,30
677997,2002,52
678022,2002,28
678155,1996,58
678186,2000,33
678240,1994,18
67831,2000,33
678334,1965,104
67835,2002,28
678509,2003,30
678625,1964,46
678883,1983,83
678883,2003,30
678911,1995,77
678934,1994,18
679003,2002,97
679035,1952,76
679035,2002,28
679042,2002,"28,97"
679176,2003,30
679222,1996,58
679429,1965,104
67944,2004,68
67949,1995,77
679555,2002,28
